frame_index,rmse,mae,l2_loss
0,0.5303940603228914,0.3729527367485894,0.12342027357405796
1,0.531091125268309,0.3738346947564019,0.12357867317660977
2,0.5319299074493493,0.37464273240831164,0.12376978318674217
3,0.5328581958515061,0.37540291680230037,0.12398142793524586
4,0.5338070434613803,0.3761642032199436,0.12419760884003149
5,0.5347323902478978,0.3767622629801432,0.1244080850443066
6,0.5355649947991771,0.377191162109375,0.12459675904642348
7,0.5362957458032727,0.3777258978949653,0.12476155960311791
8,0.5368965013762933,0.3781269073486328,0.1248959775767136
9,0.5373944555941383,0.3784931182861328,0.12500635390776862
10,0.5378230738063708,0.378944820827908,0.1251005341575199
11,0.5382349908246732,0.37929823133680557,0.12519073951477916
12,0.5386823164300056,0.3796807183159722,0.12528916056211242
13,0.539214938566128,0.38021070692274306,0.12540738707836524
14,0.5398653057068359,0.38079427083333334,0.12555297439061344
15,0.5406431260007292,0.38149168226453994,0.1257281646528015
16,0.541489361819063,0.38218510945638023,0.12591924853689632
17,0.5423620601987112,0.38284068637424046,0.12611643310288242
18,0.5432248713663979,0.38345230950249565,0.12631128887876866
19,0.5440602943316785,0.3840043809678819,0.1264997114840519
20,0.5448699914318406,0.3845614115397135,0.12668208808971906
21,0.5456522129065505,0.3850709703233507,0.1268579888156966
22,0.5463840375843386,0.38557391696506077,0.12702212124126208
23,0.5470493196255307,0.38600247701009116,0.1271706978664583
24,0.5475975277228378,0.3864301045735677,0.1272920219946266
25,0.5480319521917505,0.3868048773871528,0.12738685039390488
26,0.5483191806624846,0.38699183993869357,0.12744742069113627
27,0.5484889649639533,0.3870539347330729,0.12748070045227702
28,0.5485617742874711,0.3871127658420139,0.1274914270811903
29,0.5485414914194753,0.3870009528266059,0.1274805300442057
30,0.5484189089829863,0.3868495093451606,0.1274458847111928
31,0.5482261025687855,0.38662465413411456,0.12739497193044408
32,0.5479740204666559,0.3861660427517361,0.12733037368196076
33,0.5477120717335687,0.38577630784776473,0.12726357221544174
34,0.5474454102960694,0.3853886074490017,0.1271957770763721
35,0.5472489885646441,0.38480207655164933,0.1271444497356298
36,0.5471355483623711,0.3842963324652778,0.1271125124133107
37,0.5471915355325144,0.38380949232313366,0.12712005689631334
38,0.5474713080797686,0.3833809322781033,0.12717967005167408
39,0.5480315848202656,0.3831858740912543,0.1273045089438044
40,0.5488459260285355,0.3831651475694444,0.12748840025787112
41,0.5498646810506248,0.38339318169487846,0.12771980426564208
42,0.5509752393368058,0.38390591939290364,0.12797252397655984
43,0.5520699745337397,0.3844749026828342,0.12822155998011606
44,0.5530352177763779,0.38505401611328127,0.12844047761277655
45,0.5538484965018552,0.38565614488389754,0.1286240494861785
46,0.5544952871437473,0.3861299302842882,0.1287689070549391
47,0.5549459843129778,0.3864473130967882,0.12886821623276257
48,0.555202592410907,0.3866946750217014,0.12892241202205698
49,0.5552421745593509,0.38672977023654515,0.12892622228929232
50,0.5550509746920229,0.38656137254503037,0.12887645934331288
