frame_index,rmse,mae,l2_loss
0,0.5297491277191756,0.3581267886691623,0.12328524304365517
1,0.5288025972795978,0.3579914093017578,0.12306246386690244
2,0.5279469046178741,0.3578692542182075,0.12286059156264256
3,0.5273187526225523,0.3579608917236328,0.12271142633515845
4,0.5269394669437056,0.35820846557617186,0.12261991630905313
5,0.5267652715452608,0.35834181043836805,0.12257587101154624
6,0.5267815450934904,0.3585521274142795,0.12257588443732657
7,0.5269926131308044,0.35890977647569444,0.12262097046014503
8,0.5274011349949964,0.359294679429796,0.12271172015447608
9,0.5279796192076084,0.3599220699734158,0.1228417778016813
10,0.528663993235399,0.36060273912217883,0.122996243036263
11,0.5293342705373211,0.3612546708848741,0.12314720939870931
12,0.5298553310938405,0.3618322160508898,0.123263288938233
13,0.5301628008304485,0.36216235690646703,0.12332954510746437
14,0.5303986752943115,0.3623345692952474,0.12337902601311385
15,0.5308678942038807,0.36260053846571183,0.12348272204456051
16,0.5317437563885681,0.36292436387803817,0.1236809111809232
17,0.5329672391396567,0.3632720099555122,0.1239599221326782
18,0.5342945100225275,0.36363372802734373,0.1242630232211627
19,0.5353847786082123,0.36397247314453124,0.12451096724897392
20,0.5359774017061752,0.3641059875488281,0.12464313661097737
21,0.5359591534994388,0.36401451958550346,0.12463324049138229
22,0.5353751595682671,0.3637215084499783,0.12449175643277564
23,0.5344511635918182,0.3632511138916016,0.12427121598139691
24,0.5336626307827106,0.36312349107530384,0.1240821459076696
25,0.5332404850566288,0.3631497277153863,0.1239782318043086
26,0.5331524462713917,0.36340925428602433,0.12395193397252975
27,0.5332977918862304,0.3637535095214844,0.12397986053575702
28,0.5335819102199851,0.3640617370605469,0.12403997492957779
29,0.5338876704425826,0.3644611358642578,0.12410509114466715
30,0.5341111868594267,0.36477728949652777,0.12415104918985952
31,0.5342010512371758,0.36480416191948783,0.12416590283858675
32,0.5341269390153237,0.3647430419921875,0.12414265494033969
33,0.5338483707764647,0.36459867689344616,0.12407188000597505
34,0.533387078120378,0.36408971150716146,0.12395865855390391
35,0.5328910861662451,0.36349529690212673,0.12383740753416024
36,0.532618178266558,0.36298429701063367,0.12376805400541648
37,0.532871817540104,0.3626922607421875,0.1238211395390336
38,0.5339236925953957,0.3628924051920573,0.12405977504765109
39,0.5358629397869269,0.36366717020670575,0.12450465699541687
40,0.5384155125678677,0.36466479831271703,0.1250921344854749
41,0.5410221863007165,0.36587626139322915,0.12569223399551274
42,0.5431165608349257,0.36688274807400173,0.1261733846951354
43,0.5445590143044382,0.3675476921929253,0.12650313311544784
44,0.5456310644852972,0.36805924309624566,0.12674688221038719
45,0.5466706587482858,0.36843901740180124,0.12698311939025306
46,0.5479097585883236,0.36886062622070315,0.1272657247023529
47,0.5494125928518974,0.3694689432779948,0.1276095751533105
48,0.5509995673382355,0.37003453572591144,0.12797295149432145
49,0.5522742750954304,0.37041685316297746,0.12826375136056822
50,0.5528565564189042,0.3703855726453993,0.1283936844113924
51,0.5526200858174273,0.36983570522732206,0.12833343423687057
52,0.5517771321593054,0.3689718458387587,0.1281323530386993
