frame_index,rmse,mae,l2_loss
0,0.5283377615726025,0.3579104953342014,0.12282088549965288
1,0.52794551972242,0.3583136664496528,0.12272380590893622
2,0.5270047577802652,0.35853983561197916,0.12249920094575331
3,0.5255246281053629,0.3584732903374566,0.12214921659456655
4,0.5241412289122033,0.35828136867947047,0.12182175990001222
5,0.5233345904811006,0.3581711663140191,0.12162836877952267
6,0.5227098560070342,0.35795118543836807,0.12147728211164696
7,0.5217134897101997,0.3571762932671441,0.12123987005696577
8,0.5203168826193887,0.356097157796224,0.12090951953152645
9,0.5189228877914809,0.3549310048421224,0.12057988653977086
10,0.5179176608398586,0.35397777557373045,0.12034069547404193
11,0.5172425454956003,0.3534679836697049,0.12017831599993234
12,0.5166144231819155,0.35322729746500653,0.12002700403930557
13,0.5160038952742033,0.35315045250786675,0.11987989400373936
14,0.515594296552721,0.3532014634874132,0.11977958732386496
15,0.515620273350074,0.35352181328667537,0.11978055337113974
16,0.5163062530567778,0.3541663275824653,0.11993490125494342
17,0.5176922699081952,0.35496885511610243,0.12025188889355148
18,0.519617456918084,0.3560003916422526,0.120694131079276
19,0.5218265472883833,0.35712301466200086,0.12120228926230647
20,0.5240513379652166,0.3583010779486762,0.12171406372954355
21,0.5261088413367251,0.35942009819878473,0.12218692171050335
22,0.5278702682743538,0.36040852864583334,0.12259094668965194
23,0.5293429584156575,0.36123631795247396,0.12292785131416589
24,0.5307435457716932,0.3620316399468316,0.1232479844057684
25,0.5322944695783998,0.3627912733289931,0.12360296558784692
26,0.534010909725889,0.363648435804579,0.12399636123978888
27,0.5356810237509018,0.36437657674153645,0.12437897927613438
28,0.5370340856322431,0.36501024034288193,0.12468797593099266
29,0.5378601720619254,0.3652936723497179,0.12487463444144638
30,0.5380875129161249,0.36536276075575086,0.12492230793366817
31,0.5378572760076633,0.36516876220703126,0.12486377400500374
32,0.5374936283335198,0.36496904161241317,0.12477433297583596
33,0.5372879280235379,0.36492445203993057,0.1247215870176377
34,0.5373256942862309,0.36498870849609377,0.12472535934210491
35,0.5375405269199021,0.3652010175916884,0.12477018421847155
36,0.5378440761070541,0.36558464898003473,0.12483553865726399
37,0.5382061285029034,0.3658539666069878,0.12491434942491661
38,0.5386427960850863,0.36607979668511287,0.1250103306122032
39,0.5391640780906112,0.36636585659450954,0.12512577689244705
40,0.5397173505218436,0.36657918294270836,0.12524843808097888
41,0.5402509136216743,0.36658172607421874,0.12536630387156522
42,0.5409129841464205,0.366598637898763,0.1255137549457929
43,0.5418540434871363,0.36681425306532117,0.12572570215229856
44,0.5429332889287065,0.3670702616373698,0.12596947769300246
45,0.5439274484960568,0.36738277011447484,0.12619329888882508
46,0.5446228349247817,0.36759486728244356,0.1263475826742505
47,0.544707580262414,0.3675355699327257,0.1263600171254823
48,0.5439842138680208,0.3671720292833116,0.12618484395749924
49,0.5427350194499596,0.3665022956000434,0.1258875607293311
50,0.54147335417675,0.3659952375623915,0.12558725656709033
51,0.5405529407848767,0.3657154930962457,0.12536596918611298
52,0.5401570925995521,0.36552789476182723,0.12526619632521957
53,0.5402985730891205,0.36542833116319445,0.12529088662068968
