frame_index,rmse,mae,l2_loss
0,0.4715574160015939,0.32805086771647135,0.10962135135836805
1,0.47138658275101336,0.32788399590386286,0.10957637356223474
2,0.4710416709858285,0.32742012871636283,0.1094909058334828
3,0.47043173437818736,0.3266955693562826,0.10934381519413403
4,0.4696705912382513,0.32601918114556205,0.10916160538767132
5,0.46881516745359014,0.3253377702501085,0.10895749127543705
6,0.46790883638301844,0.32469918992784286,0.10874157635754905
7,0.46709034170654634,0.32415758768717445,0.10854611477426454
8,0.4664585421449422,0.3237662845187717,0.10839409616731055
9,0.46601383322220036,0.3233561409844293,0.10828563637855237
10,0.46565888898102686,0.32315936618381075,0.10819811485627916
11,0.4652976163111,0.32293071746826174,0.108109211923918
12,0.465073837196997,0.32269859313964844,0.10805238264933786
13,0.4652073340284927,0.3226050059000651,0.1080786529013746
14,0.4657716296916998,0.3227473364935981,0.10820510227643905
15,0.4665253470656794,0.3229788038465712,0.10837561500466956
16,0.46743363524202797,0.3234166039360894,0.10858208002339809
17,0.4684497012624164,0.32410878075493704,0.10881360356880565
18,0.4696524967233688,0.32502318488226994,0.10908852126993801
19,0.47110841080553484,0.3262337154812283,0.10942221735760484
20,0.4727155663968209,0.32751661936442056,0.10979102314244801
21,0.47424754726195933,0.3287075466579861,0.11014231918525691
22,0.47552401544036155,0.3295676549275716,0.11043421599983073
23,0.4765657018335064,0.33014793395996095,0.11067153497566494
24,0.477355852544226,0.33049922519259983,0.11085042322056035
25,0.47791305420897956,0.3306645711263021,0.1109751728966158
26,0.47836914034811184,0.33087005615234377,0.1110764436685741
27,0.4787951812362848,0.33102599249945747,0.11117074020563647
28,0.47920868178003556,0.3313265058729384,0.11126213806218106
29,0.4795316991952048,0.3316667980617947,0.11133255212135788
30,0.47955107818232356,0.332019403245714,0.11133249893489505
31,0.47923114729757244,0.3321759117974175,0.11125369562067647
32,0.47861371408203524,0.3318786833021376,0.11110588810667238
33,0.47763151744318355,0.3310615963406033,0.11087344002738628
34,0.476628311143502,0.3301299836900499,0.11063613374931291
35,0.4758537873316343,0.3292470508151584,0.11045188545434521
36,0.4756395640895534,0.32879816691080727,0.11039764836604266
37,0.47592437211731486,0.3287560568915473,0.11045913483717532
38,0.4768945312055609,0.3293264600965712,0.11067955135845077
39,0.478347963470483,0.3303789774576823,0.11101195904246637
40,0.4799287789100205,0.3315378824869792,0.11137372161645694
41,0.4814268241463595,0.33260553148057725,0.11171605638434914
42,0.48270090316127046,0.3335358301798503,0.11200619073158835
43,0.4837063019012916,0.3344227049085829,0.11223375588499293
44,0.4842351458605056,0.3350704193115234,0.11235054038591583
45,0.48398518070061175,0.3350844701131185,0.11228645793623168
46,0.48323356651084226,0.3346043904622396,0.11210582641863331
47,0.48233844483537797,0.33382865058051214,0.11189176791025177
48,0.4815246502904582,0.3330296834309896,0.11169646344430958
49,0.48086197087399557,0.33232707977294923,0.11153608739339375
50,0.48015212297553855,0.3315427992078993,0.11136464498985922
